num,fecha,fecha_pub,cant_arts,firma,otros_firman,pub,num_ed_pub,pag_pub,anho_tomo,nro_tomo,anexo,ley_promul,ley_vetada,parte_vetada,ratif_x_ley,DNU,reglamenta_Ley,tema,titulo,estado,modif_por,modif_a,link_pub,ref_norm,obs,fecha_carga,tipeo_dictado,deroga_dec,derogado_por,pendiente,obs_tomo
986,04/07/2013,16/08/2013,3,"Herrera, L. B.","Guerra, Puy Soria",BO,11099,6,2013,8,,9409,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
987,04/07/2013,16/08/2013,3,"Herrera, L. B.","Guerra, Puy Soria",BO,11099,6,2013,8,,9410,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1007,05/07/2013,16/08/2013,3,"Herrera, L. B.","Guerra, Puy Soria",BO,11099,7,2013,8,,9411,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
988,04/07/2013,16/08/2013,3,"Herrera, L. B.","Guerra, Puy Soria",BO,11099,7,2013,8,,9412,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
981,04/07/2013,20/08/2013,3,"Herrera, L. B.",Paredes Urquiza,BO,11100,3,2013,8,,9394,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
990,04/07/2013,20/08/2013,3,"Herrera, L. B.","Guerra, Puy Soria",BO,11100,4,2013,8,,9414,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1100,29/07/2013,20/08/2013,11,"Herrera, L. B.","Alvarez, De Gaetano",BO,11100,4,2013,8,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1012,10/07/2013,23/08/2013,3,"Herrera, L. B.",Paredes Urquiza,BO,11101,5,2013,8,,9406,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1003,05/07/2013,27/08/2013,3,"Herrera, L. B.",Paredes Urquiza,BO,11102,3,2013,8,,9398,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1047,22/07/2013,27/08/2013,3,"Herrera, L. B.","Bosetti, Paredes Urquiza",BO,11102,4,2013,8,,9415,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1048,22/07/2013,27/08/2013,3,"Herrera, L. B.","Flores, Paredes Urquiza",BO,11102,4,2013,8,,9416,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1049,22/07/2013,27/08/2013,3,"Herrera, L. B.","Guerra, Bosetti, Paredes Urquiza",BO,11102,5,2013,8,,9417,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1241,12/08/2013,30/08/2013,3,"Herrera, L. B.",Guerra,BO,11103,2,2013,8,,9420,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1333,03/09/2013,06/09/2013,4,"Herrera, L. B.","Paredes Urquiza, Vanni",BO,11105,2,2013,9,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1258,22/08/2013,13/09/2013,3,"Herrera, L. B.",Alvarez,BO,11107,5,2013,9,,9421,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1156,01/08/2013,20/09/2013,3,"Herrera, L. B.",Paredes Urquiza,BO,11109,2,2013,9,,9418,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1244,20/08/2013,24/09/2013,3,"Herrera, L. B.",Guerra,BO,11110,2,2013,9,,9419,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
989,04/07/2013,27/09/2013,3,"Herrera, L. B.","Guerra, Puy Soria",BO,11111,2,2013,9,,9403,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1152,01/08/2013,27/09/2013,4,"Herrera, L. B.","Alvarez, Paredes Urquiza",BO,11111,2,2013,9,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1298,29/08/2013,27/09/2013,4,"Herrera, L. B.","Guerra, Paredes Urquiza",BO,11111,2,2013,9,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1414,10/09/2013,27/09/2013,4,"Herrera, L. B.","Paredes Urquiza, Sánchez",BO,11111,3,2013,9,,,,,,,,,,,,,,,Los dos últimos artículos llevan el número 3º.,15/12/2016,M.R.,,,,
1418,10/09/2013,01/10/2013,4,"Herrera, L. B.",Paredes Urquiza,BO,11112,2,2013,10,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1530,25/09/2013,15/10/2013,13,"Herrera, L. B.","Guerra, Paredes Urquiza",BO,11116,2,2013,10,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1510,20/09/2013,18/10/2013,13,"Herrera, L. B.",Paredes Urquiza,BO,11117,2,2013,10,1,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1515,23/09/2013,18/10/2013,13,"Herrera, L. B.",Sin nombre de los firmantes,BO,11117,4,2013,10,1,,,,,,,,,,,,,,No lleva el nombre de los firmantes del decreto,15/12/2016,M.R.,,,,
1694,11/10/2013,22/10/2013,3,"Herrera, L. B.",Guerra,BO,11118,2,2013,10,,,9430,Total,,,,,,,,,,,,15/12/2016,M.R.,,,,
1390,09/09/2013,25/10/2013,3,"Herrera, L. B.",Paredes Urquiza,BO,11119,2,2013,10,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1454,12/09/2013,29/10/2013,3,"Herrera, L. B.",Paredes Urquiza,BO,11120,2,2013,10,,9424,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1392,09/09/2013,29/10/2013,3,"Herrera, L. B.",Alvarez,BO,11120,3,2013,10,,9427,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1684,10/10/2013,29/10/2013,3,"Herrera, L. B.",Paredes Urquiza,BO,11120,3,2013,10,,9429,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1212,12/08/2013,01/11/2013,12,"Herrera, L. B.","Guerra, Macchi",BO,11121,2,2013,11,,,,,9428,,,"Dispone incremento del 12% sobre adicional Dec. 880/2007 para todos los agentes de las tres funciones de la Administración Pública Provincial, incluyendo agentes de los municipios y exceptuando docentes . Establece haber líquido mínimo de 3795 pesos. Incrementa en haberes del Escalafón P.I.L.; personas contratadas por Locación de Servicios, beneficiarios de becas, tutorías, pasantías y jubilados no transferidos.",,,,,,Dec. 880/2007; Dec. 1774/2007; Dec. 1098/2008,,15/12/2016,M.R.,,,,
1689,10/10/2013,01/11/2013,3,"Herrera, L. B.",Guerra,BO,11121,3,2013,11,,9428,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1690,10/10/2013,01/11/2013,3,"Herrera, L. B.",Paredes Urquiza,BO,11121,3,2013,11,,9431,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1201,09/08/2013,01/11/2013,12,"Herrera, L. B.","Guerra, Luna, Bosetti, Flores, Alvarez, Madera, Paredes Urquiza",BO,11121,3,2013,11,,,,,9432,Sí,,"Crea la Secretaría de Salud, bajo dependencia del Ministerio de Salud Pública. Establece competencias y funciones.",,,,,,Ley 8229; Ley 9324; Dec. 2760/2007; Dec. 36/2011; Dec. 4/2012,,15/12/2016,M.R.,,,,
1685,10/10/2013,01/11/2013,3,"Herrera, L. B.",Luna,BO,11121,5,2013,11,,9432,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1456,12/09/2013,05/11/2013,3,"Herrera, L. B.",Paredes Urquiza,BO,11122,5,2013,11,,9426,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1795,24/10/2013,08/11/2013,3,"Herrera, L. B.",Guerra,BO,11123,2,2013,11,,9437,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1786,23/10/2013,15/11/2013,3,"Herrera, L. B.",Luna,BO,11125,2,2013,11,,9440,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1453,12/09/2013,22/11/2013,3,"Herrera, L. B.",Paredes Urquiza,BO,11127,8,2013,11,,9422,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1455,12/09/2013,26/11/2013,3,"Herrera, L. B.",Paredes Urquiza,BO,11128,6,2013,11,,9425,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1948,15/11/2013,26/11/2013,5,"Herrera, L. B.","Paredes Urquiza, De Gaetano",BO,11128,6,2013,11,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1972,18/11/2013,29/11/2013,0,"Herrera, L. B.","Paredes Urquiza, Vanni",BO,11129,2,2013,11,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1973,18/11/2013,29/11/2013,0,"Herrera, L. B.","Paredes Urquiza, Vanni",BO,11129,2,2013,11,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1974,18/11/2013,29/11/2013,0,"Herrera, L. B.","Paredes Urquiza, Vanni",BO,11129,2,2013,11,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1691,11/10/2013,03/12/2013,3,"Herrera, L. B.","Guerra, Paredes Urquiza",BO,11130,2,2013,12,,9434,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1686,10/10/2013,06/12/2013,3,"Herrera, L. B.",Luna,BO,11131,2,2013,12,,9433,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1688,10/10/2013,06/12/2013,3,"Herrera, L. B.","Guerra, Puy Soria",BO,11131,3,2013,12,,9435,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1687,10/10/2013,06/12/2013,3,"Herrera, L. B.","Paredes Urquiza, Agost",BO,11131,3,2013,12,,9436,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1797,24/10/2013,06/12/2013,3,"Herrera, L. B.",Paredes Urquiza,BO,11131,4,2013,12,,9438,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1796,24/10/2013,06/12/2013,3,"Herrera, L. B.",Bosetti,BO,11131,4,2013,12,,9439,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1798,24/10/2013,06/12/2013,3,"Herrera, L. B.","Guerra, Puy Soria",BO,11131,5,2013,12,,9442,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1802,24/10/2013,06/12/2013,3,"Herrera, L. B.","Guerra, Puy Soria",BO,11131,5,2013,12,,9446,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
628,09/05/2013,10/12/2013,2,"Herrera, L. B.","Bosetti, Paredes Urquiza",BO,11132,2,2013,12,3,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1801,24/10/2013,13/12/2013,3,"Herrera, L. B.",Luna,BO,11133,2,2013,12,,9445,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1804,24/10/2013,13/12/2013,3,"Herrera, L. B.",Luna,BO,11133,2,2013,12,,9448,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1805,24/10/2013,13/12/2013,3,"Herrera, L. B.",Luna,BO,11133,3,2013,12,,9449,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1897,11/11/2013,20/12/2013,22,"Herrera, L. B.","Luna, Paredes Urquiza",BO,11135,2,2013,12,,,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
1820,25/10/2013,27/12/2013,3,"Herrera, L. B.","Guerra, Luna",BO,11136,14,2013,12,,9441,,,,,,,,,,,,,,15/12/2016,M.R.,,,,
2285,16/12/2013,27/12/2013,3,"Herrera, L. B.",Guerra,BO,11136 Suplemento,56,2013,12,,9468,,,,,,,,,,,,,El suplemento del BO 27/12/2013 no está disponible en www.boletinoflarioja.gob.ar,15/12/2016,M.R.,,,,
2255,11/12/2013,27/12/2013,3,"Herrera, L. B.",Guerra,BO,11136 Suplemento,59,2013,12,,9469,,,,,,,,,,,,,El suplemento del BO 27/12/2013 no está disponible en www.boletinoflarioja.gob.ar,15/12/2016,M.R.,,,,
1806,24/10/2013,24/01/2014,3,"Herrera, L. B.","Guerra, Agost",BO,11143,3,2014,1,,9450,,,,,,,,,,,,,,05/10/22,M.R.;S.D.,,,,
1537,26/09/2013,24/01/2014,5,"Herrera, L. B.","Flores, Guerra, Madera Bosetti, Luna, Alvarez, Paredes Urquiza,",BO,11143,3,2014,1,,,,,,Sí,,"Incorpora último párrafo al art. 9 de la Ley 9341, prorroga por 60 días el plazo fijado en el art. 64",,,,Ley 9341,,,,05/10/22,M.R.;S.D.,,,,
2350,27/12/2013,24/01/2014,9,"Herrera, L. B.","Guerra, Fuentes",BO,11143,3,2014,1,3,,,,,,9341,Aprueba Reglamentación de Ley 9341 – Régimen General de Contrataciones del Ministerio de Hacienda,Régimen General de Contrataciones del Ministerio de Hacienda,,,,,Ley 4044; Ley 4088; Ley 6425; Dec. Ley 6402; 1537/2013,,05/10/22,M.R.;S.D.,,,,
1215,12/08/2013,31/01/2014,4,"Herrera, L. B.","Bosetti, Madera, Paredes Urquiza, Guerra, Alvarez, Flores, Macci",BO,11145,2,2014,1,,,,,9451,,,"Dispone desde el 01/08/2013 un incremento del 12 % sobre el adicional  Decreto N° 880/07 para el Personal de Seguridad. Dispone, incremento de $ 100 al concepto de Pensión Graciable Provincial.  Establece nuevos rangos para la liquidación de las asignaciones familiares incisos a), b) y c) del Art. 1° Dec. N° 1.217/2011.",,,,,,,,05/10/22,M.R.;S.D.,,,,
1907,11/11/2013,31/01/2014,3,"Herrera, L. B.","Guerra, ",BO,11145,3,2014,1,,9451,,,,,,,,,,,,,,05/10/22,M.R.;S.D.,,,,
2084,29/11/2013,31/01/2014,3,"Herrera, L. B.",Paredes Urquiza,BO,11145,4,2014,1,,9452,,,,,,,,,,,,,,05/10/22,M.R.;S.D.,,,,
2151,02/12/2013,04/02/2014,3,"Herrera, L. B.",Paredes Urquiza,BO,11146,6,2014,1,,9456,,,,,,,,,,,,,,05/10/22,M.R.;S.D.,,,,
2152,02/12/2013,07/02/2014,3,"Herrera, L. B.",Paredes Urquiza,BO,11147,3,2014,1,,9457,,,,,,,,,,,,,,05/10/22,M.R.;S.D.,,,,
2153,02/12/2013,07/02/2014,3,"Herrera, L. B.",Paredes Urquiza,BO,11147,4,2014,1,,9459,,,,,,,,,,,,,,05/10/22,M.R.;S.D.,,,,
2086,29/11/2013,11/02/2014,3,"Herrera, L. B.",Alvarez,BO,11148,2,2014,1,,9454,,,,,,,,,,,,,,05/10/22,M.R.;S.D.,,,,
2109,02/12/2013,11/02/2014,3,"Herrera, L. B.",Alvarez,BO,11148,2,2014,1,,9455,,,,,,,,,,,,,,05/10/22,M.R.;S.D.,,,,
2111,02/12/2013,11/02/2014,3,"Herrera, L. B.",Paredes Urquiza,BO,11148,3,2014,1,,9460,,,,,,,,,,,,,,05/10/22,M.R.;S.D.,,,,
94,31/01/2014,11/02/2014,11,"Herrera, L. B.",Rejal,BO,11148,3,2014,1,,,,,,,,"Adjudica a la firma Indilar SRL, parcela en el Parque Industrial",,,,,,,,05/10/22,M.R.;S.D.,,,,
2353,27/12/2013,11/02/2014,13,"Herrera, L. B.","Guerra, Del Moral, Flores, Luna, Saúl, Bosetti",BO,11148,5,2014,1,,,,,,,,Creación del Ministerio de Planeamiento e Industria,,,,,,,,05/10/22,M.R.;S.D.,,,,
2113,02/12/2013,14/02/2014,3,"Herrera, L. B.","Guerra, Flores",BO,11149,2,2014,1,,9466,,,,,,,,,,,,,,06/10/22,M.R.;S.D.,,,,
2114,02/12/2013,14/02/2014,3,"Herrera, L. B.","Guerra, Flores",BO,11149,2,2014,1,,9467,,,,,,,,,,,,,,06/10/22,M.R.;S.D.,,,,
2203,09/12/2013,14/02/2014,3,"Herrera, L. B.",Guerra,BO,11149,3,2014,1,,9470,,,,,,,,,,,,,,06/10/22,M.R.;S.D.,,,,
2256,11/12/2013,14/02/2014,3,"Herrera, L. B.",Guerra,BO,11149,3,2014,1,,9471,,,,,,,,,,,,,,06/10/22,M.R.;S.D.,,,,
1474,13/09/2013,14/02/2014,7,"Herrera, L. B.","Guerra, Bosetti,Madera,Alvarez, Flores, Luna, Paredes Urquiza",BO,11149,4,2014,1,,,,,9472,Sí,,Aprueba Escala Salarial Personal Radio y Televisión Riojana. Mantiene vigente la aplicación  del régimen establecido por los Convenios Colectivos de Trabajo 131/1975 y 214/1975,,,,,,Convenio Colectivos de Trabajo N° 131/75 y 214/75; Dec. N.º 1.398/2009; Dec. 527/2010; Dec. 886/2010; Dec. 326/2011; Dec. 1094/2011; Dec. 117/2012; Dec. 651/2012; Dec. 405/2013;  Dec. 1212/2013,"Posible errata en el número de decreto, ya que la ley que lo acompaña ratifica al Dec. 596",06/10/22,M.R.;S.D.,,,,
2282,13/09/2013,14/02/2014,3,"Herrera, L. B.",Guerra,BO,11149,5,2014,1,,9472,,,,,,,,,,,,,,06/10/22,M.R.;S.D.,,,,
2258,11/12/2013,14/02/2014,3,"Herrera, L. B.",Guerra,BO,11149,5,2014,1,,9473,,,,,,,,,,,,,,06/10/22,M.R.;S.D.,,,,
14,06/01/2013,14/02/2014,0,"Casas, S. G.",Flores,BO,11149,5,2014,1,,,,,,,,,,,,,,,,06/10/22,M.R.;S.D.,,,,
2354,27/12/2013,14/02/2014,0,"Herrera, L. B.",Saúl,BO,11149,6,2014,1,,,,,,,,Designa Ministro de Planeamiento e Industria,,,,,,,,06/10/22,M.R.;S.D.,,,,
2251,11/12/2013,18/02/2014,3,"Herrera, L. B.",Bosetti,BO,11150,2,2014,1,,9474,,,,,,,,,,,,,,12/10/22,M.R.,,,,
2284,11/12/2013,18/02/2014,3,"Herrera, L. B.","Guerra, Puy Soria",BO,11150,3,2014,1,,9480,,,,,,,,,,,,,,12/10/22,M.R.,,,,
2154,02/12/2013,21/02/2014,3,"Herrera, L. B.",Paredes Urquiza,BO,11151,3,2014,1,,9461,,,,,,,,,,,,,,12/10/22,M.R.,,,,
2156,02/12/2013,21/02/2014,3,"Herrera, L. B.",Paredes Urquiza,BO,11151,7,2014,1,,9464,,,,,,,,,,,,,,12/10/22,M.R.,,,,
72,27/01/2014,21/02/2014,13,"Herrera, L. B.","Guerra, Paredes Urquiza",BO,11151,7,2014,1,,,,,,,,Constitución de “Textil de Ulapes SRL”,,,,,,,,12/10/22,M.R.,,,,
2373,27/12/2013,21/02/2014,13,"Herrera, L. B.","Guerra, Flores",BO,11151,9,2014,1,,,,,,,,Constitución de “Caper SRL”,,,,,,,,12/10/22,M.R.,,,,
2155,02/12/2013,25/02/2014,3,"Herrera, L. B.",Paredes Urquiza,BO,11152,6,2014,1,,9463,,,,,,,,,,,,,,12/10/22,M.R.,,,,
2252,11/12/2013,25/02/2014,3,"Herrera, L. B.",Bosetti,BO,11152,6,2014,1,,9475,,,,,,,,,,,,,,12/10/22,M.R.,,,,
2283,13/12/2013,25/02/2014,3,"Herrera, L. B.","Guerra, Puy Soria",BO,11152,7,2014,1,,9478,,,,,,,,,,,,,,12/10/22,M.R.,,,,
71,27/01/2014,25/02/2014,6,"Herrera, L. B.","Guerra, Rejal",BO,11152,7,2014,1,,,,,,,,Modifica estructura orgánica del Ministerio de Producción,,,,,,,,12/10/22,M.R.,,,,
152,07/02/2014,25/02/2014,0,"Herrera, L. B.",Rejal,BO,11152,8,2014,1,,,,,,,,Designación en Dirección General de Promoción de la Ciencia; Ministerio de Planeamiento e Industria,,,Dec. 401/2014,,,,,12/10/22,M.R.,,,,
153,07/02/2014,25/02/2014,0,"Herrera, L. B.",Rejal,BO,11152,8,2014,1,,,,,,,,Designación en Dirección General de MIP y MES; Ministerio de Planeamiento e Industria,,,,,,,,12/10/22,M.R.,,,,
156,10/02/2014,25/02/2014,6,"Herrera, L. B.","Guerra, Paredes Urquiza",BO,11152,8,2014,1,,,,,,,,"Crea, bajo dependencia directa de la FEP, la Coordinación de Políticas Regionales de la Región del Valle del Bermejo",,,,,,,,12/10/22,M.R.,,,,
2085,29/10/2013,28/02/2014,3,"Herrera, L. B.","Alvarez, Paredes Urquiza",BO,11153,8,2014,1,,9453,,,,,,,,,,,,,,12/10/22,M.R.,,,,
2110,02/12/2013,28/02/2014,3,"Herrera, L. B.",Paredes Urquiza,BO,11153,9,2014,1,,9458,,,,,,,,,,,,,,12/10/22,M.R.,,,,
257,18/02/2014,28/02/2014,7,"Herrera, L. B.","Rejal, Saúl, Salomón",BO,11153,10,2014,1,,,,,,,,Limitara el traslado de aceitunas en crudo hacia fuera del territorio provincial durante 2014,,,,,,,,12/10/22,M.R.,,,,
2112,02/12/2013,07/03/2014,3,"Herrera, L. B.",Paredes Urquiza,BO,11154,3,2014,2,,9462,,,,,,,,,,,,,,12/10/22,M.R.,,,,
2157,02/12/2013,11/03/2014,3,"Herrera, L. B.",Paredes Urquiza,BO,11155,5,2014,2,,9465,,,,,,,,,,,,,,14/10/22,M.R.,,,,
278,21/02/2014,11/03/2014,0,"Herrera, L. B.","Rejal, Paredes Urquiza",BO,11155,5,2014,2,,,,,,,,Desigma representante de La Rioja ante el Consejo Federal de Inversiones,,,,,,,,14/10/22,M.R.,,,,
280,21/02/2014,11/03/2014,7,"Herrera, L. B.","Rejal, Paredes Urquiza",BO,11155,5,2014,2,,,,,,,,"Delega en el Ministerio de Planeamiento e Industria, el ejercicio de competencia para aplicación de régimen de beneficios de la Ley Naciona 22021",,,,,,,,14/10/22,M.R.,,,,
2254,11/12/2013,14/03/2014,3,"Herrera, L. B.",Guerra,BO,11156,3,2014,2,,,9477,Total,,,,,,,,,,,,14/10/22,M.R.,,,,
2204,09/12/2013,14/03/2014,3,"Herrera, L. B.",Guerra,BO,11156,3,2014,2,,9479,,,,,,,,,,,,,,14/10/22,M.R.,,,,
2033,21/12/2013,14/03/2014,12,"Herrera, L. B.","Guerra, Flores, Madea, Bosetti, Luna, Alvarez, Paredes Urquiza",BO,11156,4,2014,2,,,,,9481,Sí,,Establece período de receso estival 2013-2014 para Administración Pública Provincial. Deja sin efecto durante 2013 la aplicación de las leyes 6886 y 6914 y su Dec. Reglamentario 677/2000. Absorbe licencia  anual reglamentaria.,,,,,,Ley 4044; Ley 3870; Ley 6886; Ley 6914; Ley 9323; Ley 9335; Dec. 1775/2012; Dec 677/2000,,14/10/22,M.R.,,,,
177,11/02/2014,14/03/2014,3,"Herrera, L. B.",Paredes Urquiza,BO,11156,5,2014,2,,9481,,,,,,,,,,,,,,14/10/22,M.R.,,,,
182,11/02/2014,14/03/2014,3,"Herrera, L. B.","Bosetti, Paredes Urquiza",BO,11156,5,2014,2,,,9485,Total,,,,,,,,,,,,14/10/22,M.R.,,,,
2286,16/12/2013,14/03/2014,3,"Herrera, L. B.",Guerra,BO,11156,6,2014,2,,9493,,,,,,,,,,,,,,14/10/22,M.R.,,,,
83,29/01/2014,14/03/2014,3,"Herrera, L. B.","Guerra, Paredes Urquiza",BO,11156,7,2014,2,,9494,,,,,,,,,,,,,,14/10/22,M.R.,,,,
2249,10/12/2013,18/03/2014,52,"Herrera, L. B.","Guerra, Luna, Del Moral, Bosetti, Flores",BO,11157,2,2014,2,,,,,9496,,,Modifica estructura orgánica del Ministerio de Desaroollo Social,,,,"Art. 26, 27, Dec 2760/2007",,,,14/10/22,M.R.,,,,
238,17/02/2014,18/03/2014,3,"Herrera, L. B.",Del Moral,BO,11157,11,2014,2,,9496,,,,,,,,,,,,,,14/10/22,M.R.,,,,
2197,05/12/2013,18/03/2014,10,"Herrera, L. B.","Guerra, Alvarez, Luna, Bosetti, Del Morales, Flores",BO,11157,12,2014,2,,,,,9497,Sí,,"Crea la Secretaría de Seguridad en la órbita del Ministerio de Gobierno, Justicia, Seguridad y Derechos. La Policía de la Provincia reportará directamente a la Secretaría. La Dirección General del Servicio Penitenciario mantiene las competencias según Ley 8832, Art. 24",,,,,,"Ley 6943; Ley 9324, Ley 8229, Ley 8832",,14/10/22,M.R.,,,,
203,12/02/2014,18/03/2014,3,"Herrera, L. B.",Guerra,BO,11157,13,2014,2,,9497,,,,,,,,,,,,,,14/10/22,M.R.,,,,
84,29/2/2014,21/03/2014,3,"Herrera, L. B.","Guerra, Paredes Urquiza",Bo,11158,15,2014,2,,9499,,,,,,,,,,,,,,,M.R.,,,,
179,11/02/2014,25/03/2014,3,"Herrera, L. B.","Guerra, Rejal, Paredes Urquiza",BO,11159,2,2014,2,,9487,,,,,,,,,,,,,,14/10/22,M.R.,,,,
184,11/02/2014,25/03/2014,3,"Herrera, L. B.","Rejal, Paredes Urquiza",BO,11159,3,2014,2,,9488,,,,,,,,,,,,,,,M.R.,,,,
185,11/02/2014,25/03/2014,3,"Herrera, L. B.","Rejal, Paredes Urquiza",BO,11159,3,2014,2,,9489,,,,,,,,,,,,,,,M.R.,,,,
186,11/02/2014,25/03/2014,3,"Herrera, L. B.","Guerra, Paredes Urquiza",BO,11159,4,2014,2,,9490,,,,,,,,,,,,,,17/10/22,M.R.;S.D.,,,,
272,21/02/2014,25/03/2014,0,"Herrera, L. B.","Rejal, Paredes Urquiza",BO,11159,4,2014,2,,,,,,,,Designa representante ante el Dirección General Cooperación Internacional – Ministerio de Relaciones Exteriores,,,Dec. 739/2014,,,,,17/10/22,M.R.;S.D.,,,,
334,28/02/2014,25/03/2014,6,"Herrera, L. B.","Guerra, Paaredes Urquiza",BO,11159,4,2014,2,,,,,,,,Crea la Coordinación de Promoción Social; Famatina ,,,,,,,,17/10/22,M.R.;S.D.,,,,
401,10/03/2014,25/03/2014,0,"Herrera, L. B.",Rejal,BO,11159,5,2014,2,,,,,,,,Rectifica parcialmente Dec. 152/2014,,,,Dec. 152/2014,,,,17/10/22,M.R.;S.D.,,,,
183,11/02/2014,28/03/2014,4,"Herrera, L. B.","Guerra, Paredes Urquiza",BO,11160,2,2014,2,,9486,9486,"Art. 1º, parcial; Art. 2º, parcial",,,,,,,,,,,,17/10/22,M.R.;S.D.,,,,
